stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,platform_code
hkir_101151_2,"Eger, Almár vasúti megállóhely",47.955221,20.357808,,hkir_101151,
hkir_101152,"Eger, Aradi út",47.879596,20.381815,1,,
hkir_101152_1,"Eger, Aradi út",47.878922,20.381809,,hkir_101152,
hkir_101152_2,"Eger, Aradi út",47.880262,20.381823,,hkir_101152,
hkir_101153,"Eger, autóbusz-állomás",47.900513,20.370893,1,,
hkir_101153_0,"Eger, autóbusz-állomás",47.900513,20.370893,,hkir_101153,
hkir_101153_1,"Eger, autóbusz-állomás",47.900594,20.371027,,hkir_101153,1
hkir_101153_10,"Eger, autóbusz-állomás",47.900344,20.371170,,hkir_101153,10
hkir_101153_11,"Eger, autóbusz-állomás",47.900490,20.371027,,hkir_101153,11
hkir_101153_12,"Eger, autóbusz-állomás",47.900298,20.370970,,hkir_101153,12
hkir_101153_13,"Eger, autóbusz-állomás",47.900624,20.370800,,hkir_101153,13
hkir_101153_14,"Eger, autóbusz-állomás",47.900459,20.370845,,hkir_101153,14
hkir_101153_15,"Eger, autóbusz-állomás",47.899554,20.370926,,hkir_101153,15
hkir_101153_16,"Eger, autóbusz-állomás",47.899696,20.370883,,hkir_101153,16
hkir_101153_17,"Eger, autóbusz-állomás",47.900505,20.370673,,hkir_101153,17
hkir_101153_18,"Eger, autóbusz-állomás",47.901292,20.370541,,hkir_101153,18
hkir_101153_2,"Eger, autóbusz-állomás",47.900731,20.371156,,hkir_101153,2
hkir_101153_3,"Eger, autóbusz-állomás",47.900774,20.371337,,hkir_101153,3
hkir_101153_4,"Eger, autóbusz-állomás",47.900753,20.371543,,hkir_101153,4
hkir_101153_5,"Eger, autóbusz-állomás",47.900666,20.371676,,hkir_101153,5
hkir_101153_6,"Eger, autóbusz-állomás",47.900526,20.371741,,hkir_101153,6
hkir_101153_7,"Eger, autóbusz-állomás",47.900400,20.371692,,hkir_101153,7
hkir_101153_8,"Eger, autóbusz-állomás",47.900323,20.371567,,hkir_101153,8
hkir_101153_9,"Eger, autóbusz-állomás",47.900300,20.371379,,hkir_101153,9
hkir_101153_99,"Eger, autóbusz-állomás",47.900513,20.370893,,hkir_101153,
hkir_101154,"Eger, Baktai út",47.905810,20.363376,1,,
hkir_101154_1,"Eger, Baktai út",47.906079,20.363373,,hkir_101154,
hkir_101154_2,"Eger, Baktai út",47.905540,20.363695,,hkir_101154,
hkir_101155,"Eger, Bartakovics út",47.904324,20.366512,1,,
hkir_101155_1,"Eger, Bartakovics út",47.904756,20.366611,,hkir_101155,
hkir_101155_2,"Eger, Bartakovics út",47.903904,20.366495,,hkir_101155,
hkir_101156,"Eger, Bazilika",47.898873,20.372525,1,,
hkir_101156_1,"Eger, Bazilika",47.898907,20.372463,,hkir_101156,
hkir_101157,"Eger, Bervai út",47.949631,20.375614,1,,
hkir_101157_1,"Eger, Bervai út",47.949270,20.375700,,hkir_101157,
hkir_101157_2,"Eger, Bervai út",47.949595,20.375609,,hkir_101157,
hkir_101158,"Eger, Csomós-tanya",47.916782,20.412851,1,,
hkir_101158_1,"Eger, Csomós-tanya",47.916766,20.413175,,hkir_101158,
hkir_101158_2,"Eger, Csomós-tanya",47.916802,20.412527,,hkir_101158,
hkir_101159,"Eger, Dobó Gimnázium",47.903759,20.373017,1,,
hkir_101159_1,"Eger, Dobó Gimnázium",47.904095,20.372894,,hkir_101159,
hkir_101159_2,"Eger, Dobó Gimnázium",47.903441,20.373090,,hkir_101159,
hkir_101161,"Eger, Egerszalóki út",47.889786,20.369923,1,,
hkir_101161_2,"Eger, Egerszalóki út",47.889764,20.369961,,hkir_101161,
hkir_101162,"Eger, egerszóláti elágazás",47.886330,20.350492,1,,
hkir_101162_1,"Eger, egerszóláti elágazás",47.886490,20.351094,,hkir_101162,
hkir_101162_2,"Eger, egerszóláti elágazás",47.886371,20.350753,,hkir_101162,
hkir_101163,"Eger, Eger-vár vasúti megállóhely",47.908264,20.381889,1,,
hkir_101163_1,"Eger, Eger-vár vasúti megállóhely",47.908410,20.382259,,hkir_101163,
hkir_101163_2,"Eger, Eger-vár vasúti megállóhely",47.908128,20.381517,,hkir_101163,
hkir_101164,"Eger, Egészségház utca",47.899381,20.379561,1,,
hkir_101164_1,"Eger, Egészségház utca",47.899383,20.379607,,hkir_101164,
hkir_101165,"Eger, Egyetem",47.899376,20.375633,1,,
hkir_101165_1,"Eger, Egyetem",47.899437,20.375945,,hkir_101165,
hkir_101165_2,"Eger, Egyetem",47.899324,20.375320,,hkir_101165,
hkir_101166,"Eger, Erzsébet - völgy",47.875565,20.401213,1,,
hkir_101166_1,"Eger, Erzsébet - völgy",47.875556,20.401151,,hkir_101166,
hkir_101166_2,"Eger, Erzsébet - völgy",47.875543,20.401273,,hkir_101166,
hkir_101167,"Eger (Felnémet), Egri út",47.927517,20.368563,1,,
hkir_101167_1,"Eger (Felnémet), Egri út",47.927659,20.368707,,hkir_101167,
hkir_101167_2,"Eger (Felnémet), Egri út",47.927295,20.368478,,hkir_101167,
hkir_101168,"Eger (Felnémet), Kovács Jakab út",47.940945,20.365436,1,,
hkir_101168_1,"Eger (Felnémet), Kovács Jakab út",47.940808,20.365536,,hkir_101168,
hkir_101168_2,"Eger (Felnémet), Kovács Jakab út",47.941000,20.365345,,hkir_101168,
hkir_101169,"Eger (Felnémet), Sánc út",47.941566,20.375189,1,,
hkir_101169_1,"Eger (Felnémet), Sánc út",47.941754,20.375497,,hkir_101169,
hkir_101169_2,"Eger (Felnémet), Sánc út",47.941386,20.374880,,hkir_101169,
hkir_101170,"Eger (Felnémet), Tárkányi út",47.939114,20.372086,1,,
hkir_101170_1,"Eger (Felnémet), Tárkányi út",47.939402,20.372510,,hkir_101170,
hkir_101170_2,"Eger (Felnémet), Tárkányi út",47.938832,20.371660,,hkir_101170,
hkir_101171,"Eger (Felnémet), felsőtárkányi elágazás",47.934479,20.367924,1,,
hkir_101171_1,"Eger (Felnémet), felsőtárkányi elágazás",47.933922,20.368087,,hkir_101171,
hkir_101171_2,"Eger (Felnémet), felsőtárkányi elágazás",47.932331,20.368017,,hkir_101171,
hkir_101172,"Eger, Felsőváros",47.920383,20.373186,1,,
hkir_101172_1,"Eger, Felsőváros",47.920857,20.372649,,hkir_101172,
hkir_101172_2,"Eger, Felsőváros",47.919901,20.373726,,hkir_101172,
hkir_101174,"Eger, Galagonyás utca",47.887177,20.380664,1,,
hkir_101174_1,"Eger, Galagonyás utca",47.886209,20.380722,,hkir_101174,
hkir_101174_2,"Eger, Galagonyás utca",47.888244,20.380581,,hkir_101174,
hkir_101175,"Eger, Gárdonyi ház",47.906010,20.381140,1,,
hkir_101175_1,"Eger, Gárdonyi ház",47.906116,20.381201,,hkir_101175,
hkir_101175_2,"Eger, Gárdonyi ház",47.905909,20.381079,,hkir_101175,
hkir_101176,"Eger, Garzonház",47.912052,20.370314,1,,
hkir_101176_1,"Eger, Garzonház",47.912758,20.370291,,hkir_101176,
hkir_101176_2,"Eger, Garzonház",47.911355,20.370333,,hkir_101176,
hkir_101177,"Eger, Hadnagy utca",47.895457,20.386857,1,,
hkir_101177_1,"Eger, Hadnagy utca",47.894925,20.388067,,hkir_101177,
hkir_101177_2,"Eger, Hadnagy utca",47.895367,20.385554,,hkir_101177,
hkir_101177_3,"Eger, Hadnagy utca",47.896080,20.386950,,hkir_101177,
hkir_101178,"Eger, Homok utca",47.891579,20.391804,1,,
hkir_101178_1,"Eger, Homok utca",47.891513,20.391852,,hkir_101178,
hkir_101178_2,"Eger, Homok utca",47.891645,20.391758,,hkir_101178,
hkir_101179,"Eger, Hőközpont",47.914427,20.372395,1,,
hkir_101179_1,"Eger, Hőközpont",47.914645,20.371088,,hkir_101179,
hkir_101179_2,"Eger, Hőközpont",47.913931,20.372559,,hkir_101179,
hkir_101179_3,"Eger, Hőközpont",47.914712,20.373693,,hkir_101179,
hkir_101180,"Eger, Ipari park",47.873840,20.396586,1,,
hkir_101180_1,"Eger, Ipari park",47.873840,20.396586,,hkir_101180,
hkir_101181,"Eger, Keverőtelep",47.915451,20.346973,1,,
hkir_101181_1,"Eger, Keverőtelep",47.915651,20.346513,,hkir_101181,
hkir_101181_2,"Eger, Keverőtelep",47.915256,20.347427,,hkir_101181,
hkir_101182,"Eger, Kisasszony temető",47.908249,20.365599,1,,
hkir_101182_1,"Eger, Kisasszony temető",47.907793,20.366414,,hkir_101182,
hkir_101182_2,"Eger, Kisasszony temető",47.907910,20.366128,,hkir_101182,
hkir_101182_3,"Eger, Kisasszony temető",47.908607,20.364715,,hkir_101182,
hkir_101182_4,"Eger, Kisasszony temető",47.908772,20.364514,,hkir_101182,
hkir_101183,"Eger, Kistályai út",47.868954,20.404974,1,,
hkir_101183_1,"Eger, Kistályai út",47.868781,20.404958,,hkir_101183,
hkir_101183_2,"Eger, Kistályai út",47.869129,20.404989,,hkir_101183,
hkir_101185,"Eger, Koháry út",47.893593,20.370869,1,,
hkir_101185_1,"Eger, Koháry út",47.893480,20.370849,,hkir_101185,
hkir_101185_2,"Eger, Koháry út",47.893713,20.370887,,hkir_101185,
hkir_101187,"Eger, Kővágó tér",47.914951,20.369928,1,,
hkir_101187_1,"Eger, Kővágó tér",47.915530,20.369973,,hkir_101187,
hkir_101187_2,"Eger, Kővágó tér",47.915401,20.369781,,hkir_101187,
hkir_101190,"Eger, Lidl Áruház",47.870525,20.381795,1,,
hkir_101190_1,"Eger, Lidl Áruház",47.870525,20.381795,,hkir_101190,
hkir_101191,"Eger, Losonczy - völgy",47.878021,20.400230,1,,
hkir_101191_1,"Eger, Losonczy - völgy",47.877838,20.400207,,hkir_101191,
hkir_101191_2,"Eger, Losonczy - völgy",47.878209,20.400254,,hkir_101191,
hkir_101192,"Eger, Lovas tanya",47.912685,20.406990,1,,
hkir_101192_1,"Eger, Lovas tanya",47.912694,20.407018,,hkir_101192,
hkir_101192_2,"Eger, Lovas tanya",47.912684,20.406959,,hkir_101192,
hkir_101193,"Eger, Malom út",47.909967,20.372680,1,,
hkir_101193_1,"Eger, Malom út",47.910601,20.372963,,hkir_101193,
hkir_101193_2,"Eger, Malom út",47.909359,20.372409,,hkir_101193,
hkir_101193_3,"Eger, Malom út",47.909460,20.373370,,hkir_101193,
hkir_101196,"Eger, Mester utca",47.910389,20.357553,1,,
hkir_101196_1,"Eger, Mester utca",47.910588,20.357196,,hkir_101196,
hkir_101196_2,"Eger, Mester utca",47.910194,20.357908,,hkir_101196,
hkir_101198,"Eger, Nagy-Eged-dűlő",47.922146,20.426674,1,,
hkir_101198_1,"Eger, Nagy-Eged-dűlő",47.922132,20.426690,,hkir_101198,
hkir_101198_2,"Eger, Nagy-Eged-dűlő",47.922165,20.426656,,hkir_101198,
hkir_101199,"Eger, Nagykőporos út",47.890072,20.402599,1,,
hkir_101199_1,"Eger, Nagykőporos út",47.889973,20.402882,,hkir_101199,
hkir_101199_2,"Eger, Nagykőporos út",47.890175,20.402314,,hkir_101199,
hkir_101200,"Eger, Nagylapos",47.925137,20.368864,1,,
hkir_101200_1,"Eger, Nagylapos",47.925270,20.368971,,hkir_101200,
hkir_101200_2,"Eger, Nagylapos",47.924985,20.368762,,hkir_101200,
hkir_101201,"Eger, Nagyváradi út",47.883442,20.381199,1,,
hkir_101201_1,"Eger, Nagyváradi út",47.882989,20.381165,,hkir_101201,
hkir_101201_2,"Eger, Nagyváradi út",47.883892,20.381233,,hkir_101201,
hkir_101206,"Eger, Rózsás dűlő",47.888149,20.342083,1,,
hkir_101206_1,"Eger, Rózsás dűlő",47.888166,20.341878,,hkir_101206,
hkir_101206_2,"Eger, Rózsás dűlő",47.888139,20.342285,,hkir_101206,
hkir_101207,"Eger, SCHÖN KAEV Kft.",47.880283,20.399384,1,,
hkir_101207_1,"Eger, SCHÖN KAEV Kft.",47.880286,20.399321,,hkir_101207,
hkir_101207_2,"Eger, SCHÖN KAEV Kft.",47.880288,20.399442,,hkir_101207,
hkir_101208,"Eger, Shell kút",47.920113,20.369394,1,,
hkir_101208_1,"Eger, Shell kút",47.919711,20.369551,,hkir_101208,
hkir_101208_2,"Eger, Shell kút",47.920522,20.369234,,hkir_101208,
hkir_101209,"Eger, sportpálya bejárati út",47.894814,20.375923,1,,
hkir_101209_1,"Eger, sportpálya bejárati út",47.894872,20.375984,,hkir_101209,
hkir_101210,"Eger, Szarvas tér",47.901154,20.382343,1,,
hkir_101210_1,"Eger, Szarvas tér",47.901157,20.382343,,hkir_101210,
hkir_101211,"Eger, Széna tér",47.889379,20.380209,1,,
hkir_101211_1,"Eger, Széna tér",47.889465,20.380242,,hkir_101211,
hkir_101212,"Eger, Színház",47.897247,20.374754,1,,
hkir_101212_1,"Eger, Színház",47.896360,20.374991,,hkir_101212,
hkir_101212_2,"Eger, Színház",47.898099,20.374536,,hkir_101212,
hkir_101215,"Eger, Szőlőcskei elágazás",47.928341,20.440271,1,,
hkir_101215_1,"Eger, Szőlőcskei elágazás",47.928330,20.440291,,hkir_101215,
hkir_101215_2,"Eger, Szőlőcskei elágazás",47.928361,20.440252,,hkir_101215,
hkir_101216,"Eger, Szőlőcskei rakodó",47.935364,20.444891,1,,
hkir_101216_1,"Eger, Szőlőcskei rakodó",47.935415,20.444954,,hkir_101216,
hkir_101216_2,"Eger, Szőlőcskei rakodó",47.935320,20.444827,,hkir_101216,
hkir_101217,"Eger, TESCO ÁRUHÁZ",47.923703,20.370558,1,,
hkir_101217_1,"Eger, TESCO ÁRUHÁZ",47.923712,20.370623,,hkir_101217,
hkir_101218,"Eger, Tiba utca",47.916736,20.376058,1,,
hkir_101218_1,"Eger, Tiba utca",47.917302,20.375917,,hkir_101218,
hkir_101218_2,"Eger, Tiba utca",47.916049,20.376169,,hkir_101218,
hkir_101219,"Eger, Tihamér lakótelep",47.889809,20.396372,1,,
hkir_101219_1,"Eger, Tihamér lakótelep",47.889953,20.397060,,hkir_101219,
hkir_101219_2,"Eger, Tihamér lakótelep",47.889670,20.395680,,hkir_101219,
hkir_101220,"Eger, Tihaméri malom",47.888260,20.395697,1,,
hkir_101220_1,"Eger, Tihaméri malom",47.888114,20.395722,,hkir_101220,
hkir_101220_2,"Eger, Tihaméri malom",47.888413,20.395523,,hkir_101220,
hkir_101220_3,"Eger, Tihaméri malom",47.888424,20.396191,,hkir_101220,
hkir_101221,"Eger, Tompa utca",47.876907,20.382229,1,,
hkir_101221_1,"Eger, Tompa utca",47.877186,20.382080,,hkir_101221,
hkir_101221_2,"Eger, Tompa utca",47.876625,20.382374,,hkir_101221,
hkir_101222,"Eger, Törvényszék",47.899141,20.370266,1,,
hkir_101222_1,"Eger, Törvényszék",47.899141,20.370266,,hkir_101222,
hkir_101223,"Eger, Tűzoltó tér",47.906684,20.371918,1,,
hkir_101223_1,"Eger, Tűzoltó tér",47.906992,20.371893,,hkir_101223,
hkir_101223_2,"Eger, Tűzoltó tér",47.906474,20.371935,,hkir_101223,
hkir_101224,"Eger, Uszoda",47.899075,20.382730,1,,
hkir_101224_1,"Eger, Uszoda",47.899078,20.382729,,hkir_101224,
hkir_101225,"Eger, Vállalkozói Park",47.946190,20.381071,1,,
hkir_101225_1,"Eger, Vállalkozói Park",47.946337,20.381250,,hkir_101225,
hkir_101225_2,"Eger, Vállalkozói Park",47.946051,20.380892,,hkir_101225,
hkir_101226,"Eger, vasútállomás",47.891408,20.381086,1,,
hkir_101226_1,"Eger, vasútállomás",47.891501,20.381141,,hkir_101226,
hkir_101227,"Eger, vasútállomás bejárati út",47.891560,20.378939,1,,
hkir_101227_1,"Eger, vasútállomás bejárati út",47.892364,20.378106,,hkir_101227,
hkir_101227_2,"Eger, vasútállomás bejárati út",47.890841,20.379745,,hkir_101227,
hkir_101228,"Eger, Vécsey-völgy",47.911034,20.394110,1,,
hkir_101228_1,"Eger, Vécsey-völgy",47.911025,20.394427,,hkir_101228,
hkir_101228_2,"Eger, Vécsey-völgy",47.911052,20.393790,,hkir_101228,
hkir_101230,"Eger, ZF Hungária Kft.",47.885803,20.397644,1,,
hkir_101230_1,"Eger, ZF Hungária Kft.",47.885350,20.397754,,hkir_101230,
hkir_101230_2,"Eger, ZF Hungária Kft.",47.886260,20.397529,,hkir_101230,
hkir_101232,"Eger, Egri Csillagok utca",47.909815,20.385817,1,,
hkir_101232_1,"Eger, Egri Csillagok utca",47.909771,20.385695,,hkir_101232,
hkir_101232_2,"Eger, Egri Csillagok utca",47.909899,20.385770,,hkir_101232,
hkir_101234,"Eger (Felnémet), Béke út",47.936088,20.359318,1,,
hkir_101234_1,"Eger (Felnémet), Béke út",47.936088,20.359318,,hkir_101234,
hkir_101235,"Eger, Felvégi út",47.941444,20.359913,1,,
hkir_101235_1,"Eger, Felvégi út",47.941497,20.360148,,hkir_101235,
hkir_101235_2,"Eger, Felvégi út",47.941380,20.359734,,hkir_101235,
hkir_101236,"Eger, Garay út",47.899600,20.362580,1,,
hkir_101236_1,"Eger, Garay út",47.899600,20.362580,,hkir_101236,
hkir_101237,"Eger, Hatvani temető",47.895510,20.365080,1,,
hkir_101237_1,"Eger, Hatvani temető",47.895670,20.364945,,hkir_101237,
hkir_101237_2,"Eger, Hatvani temető",47.895265,20.365251,,hkir_101237,
hkir_101238,"Eger, Heves Megyei Kamara",47.872022,20.388279,1,,
hkir_101238_1,"Eger, Heves Megyei Kamara",47.872291,20.388248,,hkir_101238,
hkir_101238_2,"Eger, Heves Megyei Kamara",47.871632,20.388280,,hkir_101238,
hkir_101241,"Eger, Iskola út",47.913464,20.365412,1,,
hkir_101241_1,"Eger, Iskola út",47.913523,20.365603,,hkir_101241,
hkir_101241_2,"Eger, Iskola út",47.913637,20.364946,,hkir_101241,
hkir_101242,"Eger, József Attila út",47.936270,20.365289,1,,
hkir_101242_1,"Eger, József Attila út",47.936270,20.365289,,hkir_101242,
hkir_101243,"Eger, Kisfaludy út",47.901727,20.362852,1,,
hkir_101243_2,"Eger, Kisfaludy út",47.901727,20.362852,,hkir_101243,
hkir_101244,"Eger, kőbánya bejáró út",47.955850,20.374773,1,,
hkir_101244_1,"Eger, kőbánya bejáró út",47.955956,20.374848,,hkir_101244,
hkir_101244_2,"Eger, kőbánya bejáró út",47.955764,20.374757,,hkir_101244,
hkir_101246,"Eger, Lájer Dezső út",47.892005,20.385676,1,,
hkir_101246_1,"Eger, Lájer Dezső út",47.891900,20.385744,,hkir_101246,
hkir_101246_2,"Eger, Lájer Dezső út",47.891900,20.385809,,hkir_101246,
hkir_101247,"Eger, Lajosváros",47.872581,20.383432,1,,
hkir_101247_1,"Eger, Lajosváros",47.872520,20.383350,,hkir_101247,
hkir_101248,"Eger, Laktanya utca",47.903430,20.357600,1,,
hkir_101248_1,"Eger, Laktanya utca",47.903430,20.357600,,hkir_101248,
hkir_101249,"Eger, Mátyás király út",47.872720,20.382651,1,,
hkir_101249_1,"Eger, Mátyás király út",47.872720,20.382651,,hkir_101249,
hkir_101250,"Eger, Mikes Kelemen út",47.903695,20.358707,1,,
hkir_101250_1,"Eger, Mikes Kelemen út",47.903430,20.357607,,hkir_101250,
hkir_101251,"Eger, Mocsáry Lajos út",47.894422,20.383699,1,,
hkir_101251_1,"Eger, Mocsáry Lajos út",47.894215,20.383758,,hkir_101251,
hkir_101251_2,"Eger, Mocsáry Lajos út",47.894614,20.383661,,hkir_101251,
hkir_101255,"Eger, Pásztorvölgy, lakótelep",47.938775,20.359841,1,,
hkir_101255_1,"Eger, Pásztorvölgy, lakótelep",47.938388,20.359768,,hkir_101255,
hkir_101255_2,"Eger, Pásztorvölgy, lakótelep",47.939214,20.359841,,hkir_101255,
hkir_101257,"Eger, Petőfi út",47.899143,20.364106,1,,
hkir_101257_1,"Eger, Petőfi út",47.899211,20.364151,,hkir_101257,
hkir_101257_2,"Eger, Petőfi út",47.899094,20.364079,,hkir_101257,
hkir_101260,"Eger, Ráckapu tér",47.909912,20.371137,1,,
hkir_101260_1,"Eger, Ráckapu tér",47.909870,20.371130,,hkir_101260,
hkir_101261,"Eger, Radnóti út",47.901620,20.359070,1,,
hkir_101261_1,"Eger, Radnóti út",47.901620,20.359070,,hkir_101261,
hkir_101263,"Eger, Sas út",47.888940,20.387784,1,,
hkir_101263_1,"Eger, Sas út",47.888701,20.387771,,hkir_101263,
hkir_101263_2,"Eger, Sas út",47.889300,20.387878,,hkir_101263,
hkir_101264,"Eger, Szalapart út",47.914920,20.363370,1,,
hkir_101264_1,"Eger, Szalapart út",47.914920,20.363370,,hkir_101264,
hkir_101265,"Eger, Szövetkezet út",47.874870,20.387733,1,,
hkir_101265_1,"Eger, Szövetkezet út",47.874292,20.387808,,hkir_101265,
hkir_101265_2,"Eger, Szövetkezet út",47.875260,20.387733,,hkir_101265,
hkir_101266,"Eger, Tetemvár út",47.908989,20.378540,1,,
hkir_101266_1,"Eger, Tetemvár út",47.908816,20.378831,,hkir_101266,
hkir_101266_2,"Eger, Tetemvár út",47.908868,20.378638,,hkir_101266,
hkir_101267,"Eger, tiszti házak",47.908605,20.359692,1,,
hkir_101267_1,"Eger, tiszti házak",47.908632,20.359801,,hkir_101267,
hkir_101267_2,"Eger, tiszti házak",47.908555,20.359612,,hkir_101267,
hkir_101268,"Eger, Váci Mihály utca",47.904204,20.357006,1,,
hkir_101268_1,"Eger, Váci Mihály utca",47.904204,20.357006,,hkir_101268,
hkir_101269,"Eger, Vak Bottyán utca",47.902028,20.359789,1,,
hkir_101269_1,"Eger, Vak Bottyán utca",47.902028,20.359789,,hkir_101269,
hkir_101271,"Eger, Vécsey-völgy, forduló",47.910841,20.395153,1,,
hkir_101271_1,"Eger, Vécsey-völgy, forduló",47.910759,20.395149,,hkir_101271,
hkir_101272,"Eger, Veres Péter út",47.875110,20.382421,1,,
hkir_101272_1,"Eger, Veres Péter út",47.875110,20.382421,,hkir_101272,
hkir_101274,"Eger, Töviskesvölgy",47.919903,20.324841,1,,
hkir_101274_1,"Eger, Töviskesvölgy",47.920515,20.324674,,hkir_101274,
hkir_101274_2,"Eger, Töviskesvölgy",47.919300,20.325007,,hkir_101274,
hkir_101275,"Egerbakta, autóbusz-váróterem",47.933292,20.292015,1,,
hkir_101275_1,"Egerbakta, autóbusz-váróterem",47.933313,20.292065,,hkir_101275,
hkir_101275_2,"Egerbakta, autóbusz-váróterem",47.933275,20.291962,,hkir_101275,
hkir_101276,"Egerbakta, Egri út 14.",47.927765,20.299931,1,,
hkir_101276_1,"Egerbakta, Egri út 14.",47.927967,20.299788,,hkir_101276,
hkir_101276_2,"Egerbakta, Egri út 14.",47.927567,20.300070,,hkir_101276,
hkir_101277,"Egerbakta, Rábcavölgyi erdészház",47.929417,20.258965,1,,
hkir_101277_1,"Egerbakta, Rábcavölgyi erdészház",47.929460,20.258770,,hkir_101277,
hkir_101277_2,"Egerbakta, Rábcavölgyi erdészház",47.929381,20.259155,,hkir_101277,
hkir_101278,"Egerbakta, Tető",47.920776,20.318567,1,,
hkir_101278_1,"Egerbakta, Tető",47.920916,20.318081,,hkir_101278,
hkir_101278_2,"Egerbakta, Tető",47.920643,20.319050,,hkir_101278,
hkir_101279,"Egerbakta, Újtelep",47.937771,20.290310,1,,
hkir_101279_1,"Egerbakta, Újtelep",47.937876,20.290295,,hkir_101279,
hkir_101279_2,"Egerbakta, Újtelep",47.937671,20.290318,,hkir_101279,
hkir_101280,"Egerbocs, Alkotmány út 114.",48.031982,20.255636,1,,
hkir_101280_1,"Egerbocs, Alkotmány út 114.",48.031976,20.255667,,hkir_101280,
hkir_101280_2,"Egerbocs, Alkotmány út 114.",48.031992,20.255598,,hkir_101280,
hkir_101282,"Egerbocs, Iskola",48.026627,20.259342,1,,
hkir_101282_1,"Egerbocs, Iskola",48.026641,20.259359,,hkir_101282,
